Cable message encoding;Introduce a connection coder responsible for encoding Cable messagesas WebSocket messages defaulting to ActiveSupportJSON and ducktyping to any object responding to encode and decode.Consolidate encoding responsibility to the connection. No longerexplicitly JSONencode from channels or other sources. Pass Cablemessages as Hashes to transmit and rely on it to encode.Introduce stream encoders responsible for decoding pubsub messages.Preserve the currently raw encoding but make it easy to use JSON.Same duck type as the connection encoder.Revert recent data normalizationquoting which treatedidentifier and data values as nested JSON objects rather than asopaque JSONencoded strings. That dealt us an awkward hand where we'ddecode JSON strings?Çª or not but always encode as JSON. EmbeddingJSON object values directly is preferably no extra JSON encodingbut that should be a purposeful protocol version change rather thanambiguously inadvertently supporting multiple message formats.       The text was updated successfully but these errors were encountered
activesupportindifferentaccess fix not raising when defaultproc does;Ran into this with our Rails application HashWithDifferentAccess's behaviour is not consistent with Ruby when defaultproc is set and cloned and when it raises.h HashWithIndifferentAccess.newh.defaultproc proc |h k| raise OMG h.dup RuntimeError OMGh h.defaultproc proc |h k| raise OMG?Ç¥ h.dup This PR fixes dup and tohash to set defaults safely when defaultproc raises by avoiding to call into it.\cc byroot arthurnn rafaelfranca       The text was updated successfully but these errors were encountered
Fixed a stack level too deep problem when validating a record.;Autosaved associations validates nested records and if there areinverse associations it will result a recursion. Solution is tomark valid records so that they can be skipped when inverseassociated records are validated.       The text was updated successfully but these errors were encountered
Fix binstop binstub typo in railties changelog.;No description provided.        The text was updated successfully but these errors were encountered
Reverse order;Current implementation of reverseorder will produce invalid SQL from any valid ordervalues if they contain eitherNULLS FIRST or LAST oran expression with a comma either as an argument separator or part of a string literalThis PR fixes this. The first case is handled with dealing more carefully with the last words the second case is dealt by parsing the SQL string if necessary so it is split correctly.Note while the examples given in the tests are simplistic I discovered this issue when trying to reverse actual orders by geographical distance.Thanks       The text was updated successfully but these errors were encountered
Insert missing underscore in CookieStore docs;SummaryThis PR updates the documentation for the CookieStore class so that it properly references the secretkeybase config option instead of secretkey base.       The text was updated successfully but these errors were encountered
Fix for Hashdeeptransformkeys and Hashdeeptransformkeys;The methods Hashdeepstringifykeys and Hashdeepsymbolizekeys are not working as I would expect. They do not stringify or symbolize keys of hashes that are contained in nested arrays. For example I would expecthash 'a' 'b' 'c' hash.deepsymbolizekeys a b c expected behaviorhash.deepsymbolizekeys a b 'c' actual behaviorDigging through the source it became apparent that the culprit is the method Hashdeeptransformkeys. It does not traverse hashes that are contained in nested arrays. I've modified both Hashdeeptransformkeys and Hashdeeptransformkeys to traverse hashes in nested arrays and added additional test cases for these scenarios. These changes result in the expected behavior of Hashdeepstringifykeys and Hashdeepsymbolizekeys and their corresponding bang methods.       The text was updated successfully but these errors were encountered
Show subclass name in the migration error instead of the Class;self.class is class Class which is not really useful in the error message.r matthewdShould I add a test for this       The text was updated successfully but these errors were encountered
traveltravelto travel time helpers now raise on nested calls;r rafaelfranca       The text was updated successfully but these errors were encountered
Fix stated default value for escapehtmlentitiesinjson;With a fresh Rails .. app the effective value of this configuration is true whereas the documentation says it is false rails vRails .. rails new foobar... cd foobar rails consoleLoading development environment Rails .. Rails.application.config.activesupport.escapehtmlentitiesinjson nil ActiveSupport.escapehtmlentitiesinjson true x foo foo  foo foo  puts x.tojsonfoo \u \uc\uefoo \u \uc\ue nil ActiveSupport.escapehtmlentitiesinjson false false puts x.tojsonfoo foo  nilThe default value for this is defined herehttpsgithub.comrailsrailsblobstableactivesupportlibactivesupportjsonencoding.rbL       The text was updated successfully but these errors were encountered
Use any for better readability;Remove the double negative       The text was updated successfully but these errors were encountered
Added reversemerge reversemerge to ACParameters;Hey guys ?ƒæï Added reversemergereversemerge to ACParametersThis PR adds the reversemerge and reversemerge methods to ActionControllerParametersFixes QABranchMasterFixesNew featureyesTests passBC breaksno       The text was updated successfully but these errors were encountered
